,crm_id,OperatorGrp,Circle,ActivationFlag,NoOfTimesCSCalled,MainCategory,ProductCategory,ProductCategoryType,MRP_Price,PurchasePrice,DiscountPrice,PurchaseDate,Color
8036,10301486638,Vodafone,GUJARAT,TRUE,8,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
8037,10301486638,Vodafone,GUJARAT,TRUE,8,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
8038,10301486638,Vodafone,GUJARAT,TRUE,8,HHP,Phone,Mass,46900,46900,0,9/27/2013 0:00,UnKnown
8039,10301486638,Vodafone,GUJARAT,TRUE,8,HHP,Phone,Mass,46900,46900,0,9/27/2013 0:00,UnKnown
8040,10301501400,UnKnown,Gujarat,TRUE,4,HHP,Phone,Basic,1850,1850,0,5/7/2016 0:00,UnKnown
8041,10301534784,UnKnown,Gujarat,TRUE,9,HHP,Phone,Mass,46900,46900,0,8/13/2014 0:00,UnKnown
8042,10301588715,Vodafone,GUJARAT,TRUE,2,HHP,Phone,Mass,24000,24000,0,11/12/2016 0:00,UnKnown
8043,10301588715,Vodafone,GUJARAT,TRUE,2,HHP,Phone,Mass,29900,29900,0,2/14/2015 0:00,UnKnown
8044,10301592244,UnKnown,Gujarat,TRUE,4,HHP,Phone,Premium,11553,11553,0,9/6/2016 0:00,UnKnown
8045,10301592244,UnKnown,Gujarat,TRUE,4,HHP,Phone,Premium,8990,8990,0,3/27/2016 0:00,UnKnown
8046,10301718322,BSNL,GUJARAT,TRUE,5,HHP,Phone,Basic,4990,4990,0,8/27/2016 0:00,UnKnown
8047,10301718322,BSNL,GUJARAT,TRUE,5,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
8048,10301718322,BSNL,GUJARAT,TRUE,5,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
8049,10301739041,BSNL,GUJARAT,TRUE,6,HHP,Phone,Basic,4990,4990,0,9/3/2016 0:00,UnKnown
8050,10301739041,BSNL,GUJARAT,TRUE,6,HHP,Phone,Premium,7499,7499,0,7/10/2012 0:00,UnKnown
8051,10301739041,BSNL,GUJARAT,TRUE,6,HHP,Phone,Mass,14900,14900,0,10/14/2014 0:00,UnKnown
8052,10301739041,BSNL,GUJARAT,TRUE,6,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
8053,10301802795,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,2650,2650,0,7/25/2014 0:00,UnKnown
8054,10301802795,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,17400,17400,0,1/27/2015 0:00,UnKnown
8055,10301802795,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,22500,22500,0,2/1/2014 0:00,UnKnown
8056,10301819271,UnKnown,Gujarat,TRUE,5,HHP,Phone,Premium,8350,8350,0,11/27/2016 0:00,UnKnown
8057,10301823005,id,GUJARAT,TRUE,2,HHP,Phone,Mass,49900,49900,0,3/31/2015 0:00,UnKnown
8058,10301823005,id,GUJARAT,TRUE,2,HHP,Phone,Mass,31490,31490,0,8/12/2015 0:00,UnKnown
8059,10301854670,UnKnown,Gujarat,TRUE,2,HHP,Phone,Mass,14999,14999,0,10/31/2016 0:00,UnKnown
8060,10301863736,UnKnown,Gujarat,TRUE,1,HHP,Phone,Mass,29900,29900,0,10/8/2014 0:00,UnKnown
8061,10301955658,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,35100,14249,20851,2/19/2016 20:14,Black
8062,10301955658,BSNL,GUJARAT,FALSE,0,HHP,Phone,Mass,29590,14249,15341,\N,Black
8063,10301955658,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,23130,23130,0,7/20/2012 0:00,Black
8064,10301955658,BSNL,GUJARAT,FALSE,0,HHP,Phone,Premium,11553,11553,0,\N,Black
8065,10301955658,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,14999,0,0,8/7/2015 0:00,Black
8066,10301958088,BSNL,GUJARAT,TRUE,2,HHP,Phone,Premium,11390,11390,0,7/16/2016 0:00,UnKnown
8067,10301958088,BSNL,GUJARAT,TRUE,2,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
8068,10301961953,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,14900,14900,0,4/11/2016 0:00,UnKnown
8069,10301961953,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,5850,5850,0,2/27/2015 0:00,UnKnown
8070,10302078802,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,2650,2650,0,9/29/2014 0:00,UnKnown
8071,10302078802,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,24000,24000,0,7/20/2012 0:00,UnKnown
8072,10302078802,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
8073,10302078802,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,24500,24500,0,8/2/2013 0:00,UnKnown
8074,10302103309,id,GUJARAT,TRUE,2,HHP,Phone,Premium,8990,8990,0,10/26/2015 0:00,UnKnown
8075,10302103309,id,GUJARAT,TRUE,2,HHP,Phone,Premium,8000,8000,0,7/20/2012 0:00,UnKnown
8076,10302103309,id,GUJARAT,TRUE,2,HHP,Phone,Mass,29990,29990,0,10/6/2012 0:00,UnKnown
8077,10302103309,id,GUJARAT,TRUE,2,HHP,Phone,Mass,29490,29490,0,7/20/2012 0:00,UnKnown
8078,10302103309,id,GUJARAT,TRUE,2,HHP,Phone,Premium,7499,7499,0,7/10/2012 0:00,UnKnown
8079,10302103309,id,GUJARAT,TRUE,2,HHP,Phone,Basic,1850,1850,0,6/21/2014 0:00,UnKnown
8080,10302129937,BSNL,GUJARAT,TRUE,9,HHP,Phone,Mass,6690,6190,500,11/18/2014 19:17,Black
8081,10302129937,BSNL,GUJARAT,FALSE,9,HHP,Phone,Premium,7990,0,500,\N,Black
8082,10302129937,BSNL,GUJARAT,FALSE,9,HHP,Phone,Premium,8990,8990,0,\N,Black
8083,10302129937,BSNL,GUJARAT,FALSE,9,HHP,Phone,Basic,1550,1550,0,\N,Black
8084,10302129937,BSNL,GUJARAT,TRUE,9,HHP,Phone,Premium,11390,11390,0,7/14/2014 0:00,Black
8085,10302163988,BSNL,GUJARAT,TRUE,2,HHP,Phone,Premium,8350,8350,0,12/2/2016 0:00,UnKnown
8086,10302163988,BSNL,GUJARAT,TRUE,2,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
8087,10302186457,BSNL,GUJARAT,TRUE,5,HHP,Phone,Basic,4990,4990,0,6/1/2016 0:00,UnKnown
8088,10302186457,BSNL,GUJARAT,TRUE,5,HHP,Phone,Mass,31490,31490,0,8/2/2015 0:00,UnKnown
8089,10302186457,BSNL,GUJARAT,TRUE,5,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
8090,10302323699,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,7590,7590,0,1/7/2016 13:50,Black
8091,10302323699,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,8990,8990,0,\N,Black
8092,10302323699,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,35500,29490,6010,\N,Black
8093,10302323699,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,Black
8094,10302338449,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,9490,9490,0,11/23/2015 0:00,UnKnown
8095,10302338449,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,23130,23130,0,7/20/2012 0:00,UnKnown
8096,10302668753,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Premium,8350,8350,0,10/26/2014 0:00,UnKnown
8097,10302668753,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Mass,18243,18243,0,11/21/2015 0:00,UnKnown
8098,10302681357,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14900,14900,0,1/31/2016 0:00,UnKnown
8099,10302710027,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,2422,2422,0,7/20/2014 0:00,UnKnown
8100,10302722015,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Basic,1750,1750,0,10/27/2016 0:00,UnKnown
8101,10302725948,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,31490,31490,0,11/22/2016 0:00,UnKnown
8102,10302742309,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,2868,2868,0,7/3/2015 0:00,UnKnown
8103,10302745569,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,29900,29900,0,8/16/2015 0:00,UnKnown
8104,10302801657,UnKnown,Uttar Pradesh,TRUE,5,HHP,Phone,Mass,29490,29490,0,1/16/1900 0:00,UnKnown
8105,10302801657,UnKnown,Uttar Pradesh,TRUE,5,HHP,Phone,Premium,7650,7650,0,6/21/2014 0:00,UnKnown
8106,10302805327,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,1/16/1900 0:00,UnKnown
8107,10302866058,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Mass,14999,14999,0,11/1/2016 0:00,UnKnown
8108,10302885314,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Premium,8350,8350,0,7/12/2016 0:00,UnKnown
8109,10302909941,UnKnown,Uttar Pradesh,TRUE,9,HHP,Phone,Premium,11553,11553,0,7/23/2016 0:00,UnKnown
8110,10302909941,UnKnown,Uttar Pradesh,TRUE,9,HHP,Phone,Premium,8990,8990,0,4/6/2016 0:00,UnKnown
8111,10302942640,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Basic,1268,1268,0,5/27/2016 0:00,UnKnown
8112,10302951065,UnKnown,Uttar Pradesh,TRUE,6,HHP,Phone,Basic,3310,3310,0,12/5/2016 0:00,UnKnown
8113,10302951065,UnKnown,Uttar Pradesh,TRUE,6,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
8114,10302971127,UnKnown,Uttar Pradesh,TRUE,12,HHP,Phone,Basic,1039,1039,0,6/19/2016 0:00,UnKnown
8115,10302971127,UnKnown,Uttar Pradesh,TRUE,12,HHP,Phone,Basic,1750,1750,0,6/11/2014 0:00,UnKnown
8116,10303026994,UnKnown,Uttar Pradesh,TRUE,3,HHP,Phone,Premium,9490,9490,0,11/4/2016 0:00,UnKnown
8117,10303044218,UnKnown,Uttar Pradesh,TRUE,3,HHP,Phone,Mass,14999,14999,0,10/27/2014 0:00,UnKnown
8118,10303044218,UnKnown,Uttar Pradesh,TRUE,3,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
8119,10303044218,UnKnown,Uttar Pradesh,TRUE,3,HHP,Phone,Basic,4490,4490,0,9/1/2016 0:00,UnKnown
8120,10303044307,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Premium,16740,15500,1240,10/27/2015 13:30,Gold
8121,10303044307,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Premium,11999,0,0,8/7/2015 0:00,Gold
8122,10303044307,UnKnown,Uttar Pradesh,UnKnown,4,HHP,Phone,Premium,12200,0,810,\N,Gold
8123,10303044307,UnKnown,Uttar Pradesh,UnKnown,4,HHP,Phone,Premium,8600,0,610,\N,Gold
8124,10303064131,UnKnown,Uttar Pradesh,TRUE,31,HHP,Phone,Premium,11553,11553,0,5/25/2016 0:00,UnKnown
8125,10303064131,UnKnown,Uttar Pradesh,TRUE,31,HHP,Phone,Mass,31490,31490,0,8/2/2015 0:00,UnKnown
8126,10303064131,UnKnown,Uttar Pradesh,TRUE,31,HHP,Phone,Mass,14249,14249,0,7/28/2015 0:00,UnKnown
8127,10303064131,UnKnown,Uttar Pradesh,TRUE,31,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
8128,10303064131,UnKnown,Uttar Pradesh,TRUE,31,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
8129,10303064131,UnKnown,Uttar Pradesh,TRUE,31,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
8130,10303073352,UnKnown,Uttar Pradesh,TRUE,6,HHP,Phone,Premium,7590,7590,0,2/1/2014 0:00,UnKnown
8131,10303073352,UnKnown,Uttar Pradesh,TRUE,6,HHP,Phone,Basic,5850,5850,0,2/17/2015 0:00,UnKnown
8132,10303080471,UnKnown,Uttar Pradesh,TRUE,3,HHP,Phone,Premium,7190,7190,0,9/26/2016 0:00,UnKnown
8133,10303080471,UnKnown,Uttar Pradesh,TRUE,3,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
8134,10303081669,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,11999,11999,0,3/12/2014 0:00,UnKnown
8135,10303084515,UnKnown,Uttar Pradesh,TRUE,5,HHP,Phone,Premium,10990,10990,0,11/12/2016 0:00,UnKnown
8136,10303098266,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,1850,1850,0,5/6/2015 0:00,UnKnown
8137,10303124614,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,8350,8350,0,10/23/2014 0:00,UnKnown
8138,10303212372,UnKnown,Uttar Pradesh,TRUE,9,HHP,Phone,Premium,10190,10190,0,5/14/2016 0:00,UnKnown
8139,10303244909,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Basic,1120,1120,0,3/8/2014 0:00,UnKnown
8140,10303259708,UnKnown,Uttar Pradesh,TRUE,12,HHP,Phone,Mass,31490,31490,0,11/6/2016 0:00,UnKnown
8141,10303259708,UnKnown,Uttar Pradesh,TRUE,12,HHP,Phone,Mass,31490,31490,0,8/12/2015 0:00,UnKnown
8142,10303259708,UnKnown,Uttar Pradesh,TRUE,12,HHP,Phone,Mass,46900,46900,0,9/27/2013 0:00,UnKnown
8143,10303328839,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,29900,29900,0,4/30/2014 0:00,UnKnown
8144,10303346968,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Mass,14900,14900,0,8/13/2016 0:00,UnKnown
8145,10303388145,BSNL,Uttar Pradesh,TRUE,8,HHP,Phone,Premium,7499,7499,0,7/17/2016 0:00,UnKnown
8146,10303388145,BSNL,Uttar Pradesh,TRUE,8,HHP,Phone,Premium,11390,11390,0,7/24/2014 0:00,UnKnown
8147,10303388145,BSNL,Uttar Pradesh,TRUE,8,HHP,Phone,Premium,10990,10990,0,11/11/2015 0:00,UnKnown
8148,10303388145,BSNL,Uttar Pradesh,TRUE,8,HHP,Phone,Basic,5590,5590,0,1/17/2015 0:00,UnKnown
8149,10303468374,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Premium,7190,7190,0,8/29/2016 0:00,UnKnown
8150,10303495140,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,1625,1625,0,3/24/2016 0:00,UnKnown
8151,10303506262,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,8350,8350,0,4/16/2015 0:00,UnKnown
8152,10303515688,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,11999,11999,0,3/14/2016 0:00,UnKnown
8153,10303540815,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Premium,11553,11553,0,2/27/2015 0:00,UnKnown
8154,10303540815,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Premium,9490,9490,0,9/19/2015 0:00,UnKnown
8155,10303543273,UnKnown,Uttar Pradesh,TRUE,6,HHP,Phone,Mass,41900,41900,0,11/6/2016 0:00,UnKnown
8156,10303543273,UnKnown,Uttar Pradesh,TRUE,6,HHP,Phone,Mass,14900,14900,0,10/4/2014 0:00,UnKnown
8157,10303625420,UnKnown,Uttar Pradesh,TRUE,6,HHP,Phone,Mass,14999,14999,0,6/26/2016 0:00,UnKnown
8158,10303670905,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Premium,8350,8350,0,10/24/2014 0:00,UnKnown
8159,10303680400,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,3/2/2016 0:00,UnKnown
8160,10303681283,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,5850,5850,0,5/11/2015 0:00,UnKnown
8161,10303685115,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,5850,5850,0,11/8/2015 0:00,UnKnown
8162,10303713393,BSNL,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,6/16/2014 0:00,UnKnown
8163,10303713393,BSNL,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,1450,1450,0,7/20/2012 0:00,UnKnown
8164,10303713393,BSNL,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,7499,7499,0,7/10/2012 0:00,UnKnown
8165,10303713393,BSNL,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,22500,22500,0,2/1/2014 0:00,UnKnown
8166,10303722136,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,2/18/2014 0:00,UnKnown
8167,10303756230,UnKnown,Uttar Pradesh,TRUE,3,HHP,Phone,Mass,14999,14999,0,3/31/2016 0:00,UnKnown
8168,10303760152,UnKnown,Uttar Pradesh,TRUE,8,HHP,Phone,Basic,4490,4490,0,10/4/2015 0:00,UnKnown
8169,10303760152,UnKnown,Uttar Pradesh,TRUE,8,HHP,Phone,Mass,29900,29900,0,2/24/2015 0:00,UnKnown
8170,10303760152,UnKnown,Uttar Pradesh,TRUE,8,HHP,Phone,Mass,28900,28900,0,8/12/2015 0:00,UnKnown
8171,10303760152,UnKnown,Uttar Pradesh,TRUE,8,HHP,Phone,Mass,31490,31490,0,8/2/2015 0:00,UnKnown
8172,10303760152,UnKnown,Uttar Pradesh,TRUE,8,HHP,Phone,Mass,49900,49900,0,4/22/2014 0:00,UnKnown
8173,10303767222,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Premium,11999,11999,0,10/28/2016 0:00,UnKnown
8174,10303786521,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,1/27/2016 0:00,UnKnown
8175,10303794329,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Premium,11999,11999,0,12/12/2016 0:00,UnKnown
8176,10303812307,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Mass,14999,14999,0,7/25/2016 0:00,UnKnown
8177,10303826116,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Basic,1625,1625,0,8/20/2016 0:00,UnKnown
8178,10303826116,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
8179,10303850086,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Premium,8990,8990,0,11/2/2016 0:00,UnKnown
8180,10303879884,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,8350,8350,0,1/25/2016 0:00,UnKnown
8181,10303888694,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,4490,4490,0,2/3/2015 0:00,UnKnown
8182,10303923319,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,8350,8350,0,4/20/2015 0:00,UnKnown
8183,10303979202,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Basic,1850,1850,0,1/15/2016 0:00,UnKnown
8184,10303979202,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,UnKnown
8185,10304015966,UnKnown,Uttar Pradesh,TRUE,3,HHP,Phone,Basic,4490,4490,0,11/8/2016 0:00,UnKnown
8186,10304036581,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,31490,31490,0,5/20/2015 0:00,UnKnown
8187,10304044855,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,3/14/2015 0:00,UnKnown
8188,10304098248,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,10/27/2014 0:00,UnKnown
8189,10304101165,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Premium,8350,8350,0,11/12/2016 0:00,UnKnown
8190,10304108308,UnKnown,Uttar Pradesh,TRUE,9,HHP,Phone,Basic,1450,1450,0,10/28/2016 0:00,UnKnown
8191,10304108308,UnKnown,Uttar Pradesh,TRUE,9,HHP,Phone,Basic,1120,1120,0,7/10/2012 0:00,UnKnown
8192,10304109861,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Mass,31490,31490,0,10/27/2014 0:00,UnKnown
8193,10304114038,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Mass,14999,14999,0,5/25/2014 0:00,UnKnown
8194,10304228492,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Mass,17990,17990,0,6/25/2016 0:00,UnKnown
8195,10304304547,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,1550,1550,0,11/23/2016 0:00,UnKnown
8196,10304309268,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Premium,12499,12499,0,7/12/2016 0:00,UnKnown
8197,10304309601,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Mass,46900,46900,0,11/19/2015 0:00,UnKnown
8198,10304349147,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,4/18/2014 0:00,UnKnown
8199,10304357270,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,11999,11999,0,8/16/2014 0:00,UnKnown
8200,10304365037,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,11999,11999,0,11/6/2015 0:00,UnKnown
8201,10304368418,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,12/23/2014 0:00,UnKnown
8202,10304453630,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Basic,1850,1850,0,7/3/2016 0:00,UnKnown
8203,10304472606,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,1385,1385,0,11/14/2015 0:00,UnKnown
8204,10304484713,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Mass,14900,14900,0,7/26/2016 0:00,UnKnown
8205,10304496703,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Basic,1850,1850,0,11/24/2015 0:00,UnKnown
8206,10304505149,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,8350,8350,0,3/31/2016 0:00,UnKnown
8207,10304531972,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,4/15/2016 0:00,UnKnown
8208,10304560710,UnKnown,Uttar Pradesh,TRUE,9,HHP,Phone,Mass,14999,14999,0,6/23/2016 0:00,UnKnown
8209,10304568161,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,17990,17990,0,3/18/2014 0:00,UnKnown
8210,10304571133,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Premium,8350,8350,0,12/10/2016 0:00,UnKnown
8211,10304573147,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Premium,11999,11999,0,11/25/2016 0:00,UnKnown
8212,10304609940,UnKnown,Uttar Pradesh,TRUE,3,HHP,Phone,Basic,2242,2242,0,7/11/2016 0:00,UnKnown
8213,10304609940,UnKnown,Uttar Pradesh,TRUE,3,HHP,Phone,Mass,24900,24900,0,1/12/2015 0:00,UnKnown
8214,10304610655,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Premium,11250,11250,0,11/1/2016 0:00,UnKnown
8215,10304610655,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
8216,10304650015,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,5/6/2015 0:00,UnKnown
8217,10304652597,UnKnown,Uttar Pradesh,TRUE,5,HHP,Phone,Mass,14999,14999,0,8/20/2016 0:00,UnKnown
8218,10304653293,UnKnown,Uttar Pradesh,TRUE,9,HHP,Phone,Mass,24900,24900,0,6/15/2016 0:00,UnKnown
8219,10304653973,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Basic,1625,1625,0,2/27/2015 0:00,UnKnown
8220,10304653973,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Mass,49900,49900,0,4/22/2014 0:00,UnKnown
8221,10304656281,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,49900,49900,0,9/2/2015 0:00,UnKnown
8222,10304661590,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,11999,11999,0,11/11/2016 0:00,UnKnown
8223,10304663868,UnKnown,Uttar Pradesh,TRUE,5,HHP,Phone,Mass,14249,14249,0,11/13/2014 0:00,UnKnown
8224,10304663868,UnKnown,Uttar Pradesh,TRUE,5,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
8225,10304703892,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,29900,29900,0,6/8/2016 0:00,UnKnown
8226,10304705614,UnKnown,Uttar Pradesh,TRUE,9,HHP,Phone,Mass,29900,29900,0,4/15/2016 0:00,UnKnown
8227,10304705614,UnKnown,Uttar Pradesh,TRUE,9,HHP,Phone,Basic,5850,5850,0,2/27/2015 0:00,UnKnown
8228,10304706324,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,14999,14999,0,11/22/2015 0:00,UnKnown
8229,10304739453,UnKnown,Uttar Pradesh,TRUE,18,HHP,Phone,Mass,18243,18243,0,7/1/2016 0:00,UnKnown
8230,10304739453,UnKnown,Uttar Pradesh,TRUE,18,HHP,Phone,Premium,10990,10990,0,11/21/2015 0:00,UnKnown
8231,10304739453,UnKnown,Uttar Pradesh,TRUE,18,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
8232,10304739973,UnKnown,Uttar Pradesh,TRUE,5,HHP,Phone,Premium,11999,11999,0,6/11/2016 0:00,UnKnown
8233,10304742864,UnKnown,Uttar Pradesh,TRUE,12,HHP,Phone,Premium,11999,11999,0,5/5/2015 0:00,UnKnown
8234,10304742864,UnKnown,Uttar Pradesh,TRUE,12,HHP,Phone,Mass,24900,24900,0,1/22/2015 0:00,UnKnown
8235,10304742864,UnKnown,Uttar Pradesh,TRUE,12,HHP,Phone,Mass,24900,24900,0,1/12/2015 0:00,UnKnown
8236,10304756349,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Premium,11999,11999,0,11/11/2016 0:00,UnKnown
8237,10304812837,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Basic,1120,1120,0,11/14/2016 0:00,UnKnown
8238,10304825427,UnKnown,Uttar Pradesh,TRUE,6,HHP,Phone,Premium,8990,8990,0,11/1/2016 0:00,UnKnown
8239,10304829362,UnKnown,Uttar Pradesh,TRUE,9,HHP,Phone,Basic,1750,1750,0,6/16/2016 0:00,UnKnown
8240,10304834531,UnKnown,Uttar Pradesh,TRUE,4,HHP,Phone,Premium,8350,8350,0,11/12/2016 0:00,UnKnown
8241,10304854200,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Mass,49900,49900,0,6/11/2015 0:00,UnKnown
8242,10304854936,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,1120,1120,0,7/13/2014 0:00,UnKnown
8243,10304855696,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
8244,10304869138,UnKnown,Uttar Pradesh,TRUE,1,HHP,Phone,Basic,408,408,0,10/28/2014 0:00,UnKnown
8245,10304880157,UnKnown,Uttar Pradesh,TRUE,2,HHP,Phone,Premium,9490,9490,0,11/22/2016 0:00,UnKnown
